user_id, title, author, publisher, isbn, language, no_of_exchanges, rating, genre
CU4wJvDnCvkED8PRn4ganZ,Mississippi Noir,Ace Atkins,Akashic Books,9781617754609,English,9,4.5,Fiction 
Rr8NJoW5cY29aA2Wzson3d,Dancing with the Tiger,Lili Wright,Penguin,9780698197015,English,3,4.2,Fiction 
Ta4KCpu3fpeiQfZMkxKCaQ,Some Kind of Happiness,Claire Legrand,Simon and Schuster,9781442466036,English,3,4.4,Juvenile Fiction 
mFFPMRb7USh2si62TaWiSR,Shirley Jackson: A Rather Haunted Life,Ruth Franklin,Liveright Publishing,9781631492129,English,9,4.3,Biography & Autobiography 
WoAAoYggkL3dyJcQZTNkjd,Thieving Weasels,Billy Taylor,Penguin,9780698197503,English,1,5.0,Young Adult Fiction 
UYJt2wpHKZUPCxG5JqWPrV,The Lynching: The Epic Courtroom Battle That Brought Down the Klan,Laurence Leamer,HarperCollins,9780062458353,English,2,4.3,History 
EiyVmHovUjdaBFofD2i4xS,Shot In Detroit,Patricia Abbott,Polis Books,9781943818143,English,7,4.5,Fiction 
den58SPtkVd9y9RddP9Lhn,Encyclopedia of Nordic Crime Fiction: Works and Authors of Denmark| Finland| Iceland| Norway and Sweden Since 1967,Mitzi M. Brunsdale,McFarland,9781476622774,English,9,5.0,Literary Criticism 
Fi8fjepjSwFcPCeUFfhrY7,Something in the Blood: The Untold Story of Bram Stoker| the Man Who Wrote Dracula,David J. Skal,W. W. Norton & Company,9781631490118,English,0,3.8,Biography & Autobiography 
RXjPJpNwPfUfTk7PefjRai,St. Louis Noir,Scott Phillips,Akashic Books,9781617754616,English,9,4.1,Fiction 
MdwopVZXzJawALfmC6bSW9,Things Too Huge to Fix by Saying Sorry,Susan Vaught,Simon and Schuster,9781481422819,English,9,5.0,Juvenile Fiction 
UNpENNA7Qbkj67LVLNrS4o,The Other Sister,Dianne Dixon,Sourcebooks| Inc.,9781402288531,English,4,2.3,Fiction 
c9deFQBodM83gNx5u8Xcjr,Jack Reacher: One Shot,Lee Child,Delacorte Press,9780440335474,English,6,4.6,Fiction 
8hfsShtdRmdkntNcTpyHNp,Zero Day,David Baldacci,Grand Central Publishing,9780446573030,English,5,4.2,Fiction 
EUUomLaMHX7tWoP2HJMitR,The Panther,Nelson DeMille,Grand Central Publishing,9781455518371,English,5,4.2,Fiction 
6DFbmWdKEYx57DtVy58UU6,Berlin Noir: The First Three Bernie Gunther Novels,Philip Kerr,Penguin,9781440657467,English,3,4.4,Fiction 
8KGfPCzbaTtAVdHSZmNCw3,11th Hour,James Patterson,Little| Brown,9780316097482,English,4,4.4,Fiction 
4soLRJDY4FArEjbXoLDTRv,The Day of the Jackal,Frederick Forsyth,Penguin,9781101604670,English,8,4.7,Fiction 
k4VMd43aANWK8nniavGBa4,The Da Vinci Code,Dan Brown,Anchor,9780385504218,English,1,4.1,Fiction 
c5ojkXXtDcLLbv4Fdkf7AU,The Forgotten,David Baldacci,Grand Central Publishing,9780446573047,English,6,4.4,Fiction 
TUCCQ2CJDEtRvczfVswD9X,Merry Christmas| Alex Cross,James Patterson,Little| Brown,9780316210690,English,3,4.3,Fiction 
YwWJWd9Mwvvx793Z8muxp3,Inferno,Dan Brown,Anchor,9780385537865,English,0,3.9,Fiction 
nuqdJLpVsP26ptPWiNAWMB,Going Dark,James W. Hall,Minotaur Books,9781250038333,English,1,3.8,Fiction 
Juoxog9o2cPetGB29brVjG,Archie Meets Nero Wolfe,Robert Goldsborough,Open Road Media,9781453266373,English,8,4.5,Fiction 
GY7HLZc7KqYCwa77Qvyxyt,The Pillars of the Earth,Ken Follett,Penguin,9781101442197,English,6,4.0,Fiction 
Nt9Tmdc2Mu83aAGHSDg637,Fatal Jealousy: The True Story of a Doomed Romance| a Singular Obsession| and a Quadruple Murder,Colin McEvoy,Macmillan,9781466841840,English,1,3.9,True Crime 
CbWc7AkKn3R6u55nW5M67V,Bad Wolf,Nele Neuhaus,Minotaur Books,9781466842434,English,6,4.2,Fiction 
F7VFkiqwQ9Ag2erc2g4oz6,Defending Jacob: A Novel,William Landay,Delacorte Press,9780345527592,English,5,4.1,Fiction 
5tRhpptHRpYQdxkZb4gpYQ,The Spy Who Came in from the Cold: A George Smiley Novel,John le Carré,Penguin,9781101573181,English,1,4.4,Fiction 
WqNHbX5esND4t6WDZJ9E3Q,The Red Pole of Macau,Ian Hamilton,Picador,9781250032324,English,8,1.8,Fiction 
S2yohxdG2rq6nwW7j3oubn,The Litigators,John Grisham,Dell,9780385535250,English,2,4.1,Fiction 
GJNHjnpZLHktbwA6zQC4AN,Thoreau at Devil's Perch,B. B. Oak,Kensington Publishing Corp.,9780758290243,English,1,4.2,Fiction 
iGThipzVgMg9eGMbdTcBAn,The Fifth Assassin,Brad Meltzer,Grand Central Publishing,9780446554008,English,0,4.2,Fiction 
Tuvggztv8WFgDnMDSauWEg,NYPD Red,James Patterson,Little| Brown,9780316199896,English,5,4.2,Fiction 
WMnY2fkttryWYAsSYndyCz,The Innocent,David Baldacci,Grand Central Publishing,9780446573009,English,0,4.3,Fiction 
93SWTvBntDd7Aid7ED2Eco,Alex Cross| Run,James Patterson,Little| Brown,9780316097529,English,3,4.4,Fiction 
jsPhiSUiZ29Xof4A4ugxWM,Robert Ludlum's (TM) The Bourne Dominion,Robert Ludlum,Grand Central Publishing,9781609419165,English,8,3.0,Fiction 
UtAFox4c7FwzG9G47biL4L,Rogue Warrior: Curse of the Infidel,Richard Marcinko,Forge Books,9781429965477,English,5,4.4,Fiction 
Y5NCPXR8szmjKZJHzd5sGW,The First Deadly Sin,Lawrence Sanders,Open Road Media,9781453298367,English,4,3.9,Fiction 
5s3tRVyMnyyRYb2YvEmeUM,Gone Girl: A Novel,Gillian Flynn,Crown,9780307588388,English,4,3.9,Fiction 
DTuqAZCnWQ5QSNG46DFH9e,Extraordinary Powers,Joseph Finder,St. Martin's Paperbacks,9781466837041,English,7,4.0,Fiction 
br7YyPHw4tPYCyWNVpyQFo,Private Berlin,James Patterson,Little| Brown,9780316211185,English,4,4.2,Fiction 
fjHSeDT7HeXtEEJf3gTrXk,Private London,James Patterson,Grand Central Publishing,9781455515530,English,0,4.2,Fiction 
EWts3byzF8HCwzd8Mg5LRV,Buried,Kate Watterson,Macmillan,9781466805866,English,9,3.8,Fiction 
5CVKAMzmSVSMJL8tXhhSFr,The Black Box,Michael Connelly,Little| Brown,9780316069441,English,4,4.3,Fiction 
ZHZuABLy7qqaLJHoDjVk2P,The Lincoln Lawyer: A Novel,Michael Connelly,Little| Brown,9780759514713,English,5,4.5,Fiction 
aoDHBnW2gxwgrtNzVVaNKY,The Accident,Chris Pavone,Ballantine Books,9780385348461,English,3,4.0,Fiction 
buJ3bT8i8ehmeiak9QhmGQ,Two Graves,Douglas Preston,Grand Central Publishing,9781455510535,English,7,4.2,Fiction 
ft5rHYQRn5a72b9So4h26J,Apple Tree Yard: A Novel,Louise Doughty,Sarah Crichton Books,9780374711313,English,2,4.0,Fiction 
ai4pRovHaEsy97Sm8ubdHW,Low Pressure,Sandra Brown,Grand Central Publishing,9781455501533,English,7,4.3,Fiction 
kipCUuvmSuLmnrj4AmKQCd,Blood Trail,C. M. Sutter,C. M. Sutter,,English,0,0,Fiction 
EbBrm4sDQnSuyZFofEJwqj,Gators and Garters,Jana DeLeon,J&R Publishing ,9781940270753,English,6,4.9,Fiction 
Wgy6fmjsz9etbH6zMTRqvK,St. Marin's Cozy Mystery Series Boxset Volume 1 - Book 1- 3,ACF Bookens,ACF Bookens,9781952430053,English,9,4.7,Fiction 
FvpEZ4nMH2aqNf7zNN6eLE,Premonition,C.M. Sutter,C.M. Sutter,,English,3,4.8,Fiction 
V3v6nHhBy9nTQULceXrGDe,The Drowned Woman,CJ Lyons,Bookouture,9781800191945,English,7,4.5,Fiction 
WWj8xX7ksbKg5JJpPZ6tnY,K-9 Mystery Series Books 1-2,Bev Pettersen,Westerhall,9781987835243,English,9,4.7,Fiction 
Uq6fGbgaJouUbiaTzn4qAW,Ghost in the Surge,Jonathan Moeller,Azure Flame Media| LLC,,English,8,4.2,Fiction 
QYSZzqiYPWmTS4AZgbfgTF,Ghost in the Stone,Jonathan Moeller,Azure Flame Media| LLC,,English,6,4.9,Fiction 
4BQXPhC2SwneJSayEbPSKv,Deep Fear,Rachel Lynch,Canelo,9781788630177,English,8,4.6,Fiction 
G8wsZdu5tHt7Y4Hn5fsCmc,Lost Cause,Rachel Lynch,Canelo,9781788637589,English,5,4.6,Fiction 
ZGN7Tse9f64tWHypgTdziB,Swamp Spook,Jana DeLeon,J&R Publishing LLC,9781940270579,English,0,4.7,Fiction 
TsZP7kdurc9RCZkjyvgspq,Ghost in the Forge,Jonathan Moeller,Azure Flame Media| LLC,,English,0,4.2,Fiction 
9z6dejgwfnfwWTKaCVnacL,Ghost in the Mask,Jonathan Moeller,Azure Flame Media| LLC,,English,1,4.5,Fiction 
TVaX5bMvNv727VTdxewTaW,Swamp Santa,Jana DeLeon,Jana DeLeon,9781940270692,English,5,4.9,Fiction 
jzkPLrWAcGA4TErE2zi32z,Exposed,C.M. Sutter,C.M. Sutter,,English,9,4.8,Fiction 
c3W3rPsc5pt8Bo2TKhN4wf,Ghost in the Flames,Jonathan Moeller,Azure Flame Media| LLC,9781466100398,English,1,4.6,Fiction 
dQ8cssNU8YJFD84o8ceiXc,Ghost in the Ashes,Jonathan Moeller,Azure Flame Media| LLC,,English,5,4.6,Fiction 
cGo4vesCD9ATU6jAsxU78E,Bullets and Beads,Jana DeLeon,Jana DeLeon,9781940270722,English,0,4.9,Fiction 
dNL68oeYcauoobNCGd7JUj,Whisper Island,Carissa Ann Lynch,HarperCollins UK,9780008421052,English,0,4.3,Fiction 
ZtnpqRkrKkPbJzBPm7xm9m,Wired Hard,Toby Neal,Neal Enterprises INC,9780997308945,English,7,4.5,Fiction 
7Umnk9Jscy6KZghXqGvDya,Avenged,C.M. Sutter,C.M. Sutter,,English,1,4.7,Fiction 
aTzuPU2TkDtVRu7EoPSaSu,Fortune Funhouse,Jana DeLeon,Jana DeLeon,9781940270777,English,7,4.9,Fiction 
neAPE8t7mXLdKScWSeV8vV,Before He Envies (A Mackenzie White Mystery—Book 12),Blake Pierce,Blake Pierce,9781640297142,English,9,4.7,Fiction 
9RDoTLVTM86h6AkCppSRgr,Her Pretty Bones,Carla Kovach,Bookouture,9781786816665,English,4,4.6,Fiction 
PkCGbTwSt9DuXsAw7dRzwk,Dark Places: A Novel,Gillian Flynn,Crown,9780307459923,English,8,3.9,Fiction 
LAmvACdzt2dkwMwChu48vc,If She Fled (A Kate Wise Mystery—Book 5),Blake Pierce,Blake Pierce,9781640297548,English,7,4.6,Fiction 
VKsjiHMDhEViGamxgfMzFp,The Perfect House (A Jessie Hunt Psychological Suspense Thriller—Book Three),Blake Pierce,Blake Pierce,9781640296572,English,1,4.6,Fiction 
Zow73Mm5JTYmAkybqG9P5M,For Reasons Unknown (DCI Matilda Darke Thriller| Book 1),Michael Wood,HarperCollins UK,9780008158668,English,1,4.4,Fiction 
mohGcbrJ7EUi9YgWUo5AiW,Her Final Hour,Carla Kovach,Bookouture,9781786815187,English,9,4.5,Fiction 
kSpacGbYEJhMdZ2nSD4pWK,Arsenic and Adobo,Mia P. Manansala,Penguin,9780593201688,English,4,0,Fiction 
VPsFJayQdRThe5nKukGpcd,Pawsitively Cursed,Melissa Erin Jackson,Ringtail Press ,9781732413450,English,6,4.6,Fiction 
PmyiyZ5jWrjMyLtV3GMCX7,Game On: Tempting Twenty-Eight,Janet Evanovich,Simon and Schuster,9781982154905,English,3,0,Fiction 
mbY97Qy8RgnD2d5eERU5PD,Extra Dirty (A Ruby Steele Mystery—Book 2),Mia Gold,Mia Gold,9781094372815,English,9,4.5,Fiction 
jJxFwrvch9ov5DCP6hgfZ9,Sharp Objects: A Novel,Gillian Flynn,Crown,9780307351487,English,0,4.3,Fiction 
fGHqhzogpuxdPGegvBsfp2,On Her Majesty's Frightfully Secret Service,Rhys Bowen,Penguin,9780698410251,English,3,4.0,Fiction 
8kbHRkfjMCyXfLnFVXyRHf,Aunt Dimity's Death,Nancy Atherton,Penguin,9781101549513,English,9,3.7,Fiction 
94ehP9eiDrW8R7wKzq5jyb,Ghostal Living,Kathleen Bridge,Penguin,9780698171084,English,5,3.8,Fiction 
SfYZbDtW4XVA9QUvVwwDXL,Spunky Bumpkin (Country Cousin Mysteries| Book 3),Sam Cheever,Electric Prose Publications,9781950331123,English,9,5.0,Fiction 
2vxWcedS5ZitUtgJTsXAA3,S is for Silence,Sue Grafton,Penguin,9781101146965,English,7,4.5,Fiction 
Le7MXRQnjHj7MwDdR9dKqo,Once Missed (A Riley Paige Mystery—Book 16),Blake Pierce,Blake Pierce,9781640297579,English,2,4.5,Fiction 
Qbeuzu4rASut5CJk4PziMX,Missing and Endangered,J. A. Jance,HarperCollins,9780062853486,English,1,4.6,Fiction 
BgmbkENX4PyVphpv7DpzVA,Backlash,Lynda La Plante,Harper Collins,9780062134356,English,9,3.6,Fiction 
emWVnXiXyjcJCScK7PdHdW,The Girl With No Name,Lisa Regan,Bookouture,9781786813831,English,8,4.6,Fiction 
np6Qr7XeUytoYxeKPBgxwu,Wired Rogue,Toby Neal,Neal Enterprises INC,9780997308921,English,0,5.0,Fiction 
iuLf5ggeGy779gnnjCBajF,Aged for Malice (A Tuscan Vineyard Cozy Mystery—Book 7),Fiona Grace,Fiona Grace,9781094373157,English,4,0,Fiction 
AQ29ZMZkhFZUFRpoVrgH4e,Cash Kills,Nanci Rathbun,Dark Chocolate Press LLC,,English,5,5.0,Fiction 
6qR7rNR4JTsE9ehhdra6kv,Pane and Suffering,Cheryl Hollon,Kensington Books,9781617737619,English,5,4.3,Fiction 
4aYKU6ujyvFDBwJcvQzpPD,Without a Trace,Carissa Ann Lynch,HarperCollins UK,9780008324506,English,8,4.3,Fiction 
jD4rmKjdPnm63zq8HZhCjX,Murder in the Reading Room,Ellery Adams,Kensington Books,9781496715661,English,8,4.2,Fiction 
UT85Tpr9ranZxqVHWKrCuo,Once Trapped (A Riley Paige Mystery—Book 13),Blake Pierce,Blake Pierce,9781640293670,English,3,4.6,Fiction 
3a49eWg3K5MpGMXGPrePpG,The Witnesses,James Patterson,BookShots,9780316466226,English,2,4.3,Fiction 
EYgYABpMVKtwcHQEfLNWYJ,Cross Kill: An Alex Cross Story,James Patterson,BookShots,9780316360623,English,1,4.6,Fiction 
Mou2Vwz57Qjvssa8sxFUjY,The Trial: A BookShot: A Women's Murder Club Story,James Patterson,BookShots,9780316360593,English,8,4.8,Fiction 
GnsHuSCwNkhHi2drDMJjiu,Hunted,James Patterson,BookShots,9780316430890,English,6,4.4,Fiction 
5WAkUT3Z6ahA4U9qPCCWnN,Little Black Dress,James Patterson,BookShots,9780316276405,English,5,3.5,Fiction 
fGKZVoNrhxMQFbmckoX4hM,113 Minutes,James Patterson,BookShots,9780316361521,English,7,4.1,Fiction 
WnRt8CRfAbJcZEBz5zK9Ry,Chase: A BookShot: A Michael Bennett Story,James Patterson,BookShots,9780316361644,English,4,4.4,Fiction 
fPRjD5ztfsqMSUgise5rwQ,Zoo 2,James Patterson,BookShots,9780316360579,English,4,4.4,Fiction 
hNNYoLDYcdF5F6hBKUCCoU,Learning to Ride,Erin Knightley,BookShots,9780316276375,English,8,3.8,Fiction 
SNaofKiCj2oKLij9QEsFij,The McCullagh Inn in Maine,Jen McLaughlin,BookShots,9780316320139,English,1,3.8,Fiction 
9ngEvvvEimffFwx93bRfEw,Let's Play Make-Believe,James Patterson,BookShots,9780316360517,English,8,4.4,Fiction 
4vJArhAbqKVNYx45zG8FM6,The Mating Season,Laurie Horowitz,BookShots,9780316551632,English,0,4.3,Fiction 
ZRbbbzN8fhZJ5o54sp6dv8,Sacking the Quarterback,Samantha Towle,BookShots,9780316276597,English,2,4.4,Fiction 
cD2HLmTSMeo97zCk7X4Cc5,St. Marin's Cozy Mystery Series Boxset Volume 1 - Book 1- 3,ACF Bookens,ACF Bookens,9781952430053,English,8,4.7,Fiction 
BE9aodyHzv8jH5TBFR7eNc,Dead to Begin With (A Country Gift Shop Cozy Mystery series| Book 1),Vivian Conroy,HarperCollins UK,9780008239183,English,6,3.6,Fiction 
VrtwNiX3n73R89fXvFt9dD,The Imperfect Psychic: A Clairvoyant Catastrophe (The Imperfect Psychic Cozy Mystery Series—Book 3),Ashley King,Ashley King,9781094371641,English,1,0,Fiction 
8dJ49jk8ETDGzwJ6ZRLDqd,Plotted For Murder,ACF Bookens,ACF Bookens,9781952430022,English,8,5.0,Fiction 
LR3ZauS5RWrQ7PXrqJCAUs,An Instant Confection An Amish Cupcake Cozy Mystery,Ruth Hartzler,Clean Wholesome Books,9781922420688,English,7,4.5,Fiction 
TiLEZwFUdBPBkwnoxVc6t2,St. Marin's Cozy Mystery Box Set Volume II - Books 4-6,ACF Bookens,Andrea Cumbo-Floyd,9781952430176,English,2,0,Fiction 
9KqBCva7aKCSaya7m2Zh5p,The Imperfect Psychic: A Mystical Murder (The Imperfect Psychic Cozy Mystery Series—Book 2),Ashley King,Ashley King,9781094371634,English,7,4.9,Fiction 
FSKZTaPPbyUft4MGT9ivkz,Runways and High Heels and Murder,Patti Larsen,Patti Larsen Books,9781988700595,English,6,4.0,Fiction 
Lf8WtbigFWGncd2C9rYjop,Ain't Seen Muffin Yet,Leighann Dobbs,Leighann Dobbs,,English,9,4.5,Fiction 
UkQW9o9D89BjNnWQjGhTgC,Killer Campaign,Estelle Richards,Estelle Richards,,English,9,4.6,Fiction 
kxwEBK6CgwGfrBqjT4brEA,Last Chance for Murder,Estelle Richards,Estelle Richards,,English,9,4.6,Fiction 
BPbWPWk7WEHwbnzHM2tgvz,March Street Malice,Estelle Richards,Estelle Richards,,English,1,4.6,Fiction 
ZwJmaku8aFSChjNT7oZkGB,A Villa in Sicily: Capers and a Calamity (A Cats and Dogs Cozy Mystery—Book 4),Fiona Grace,Fiona Grace,9781094372969,English,8,0,Fiction 
TfCcSR3qXosjGWyALEkqff,Framed in Cherry Hills,Paige Sleuth,Marla Bradeen,,English,0,4.3,Fiction 
KBdcgxKGHWNtaugqrcV2kd,Aged for Malice (A Tuscan Vineyard Cozy Mystery—Book 7),Fiona Grace,Fiona Grace,9781094373157,English,7,0,Fiction 
g9oWrWQtjc7cR3sQwvMBov,Senoia Cozy Mystery Boxed Set| Books 4-6,Susan Harper,Fairfield Publishing,,English,6,4.2,Fiction 
UipYgyEhCn24d4E84Ahkkb,March Street Mayhem,Estelle Richards,Estelle Richards,,English,0,4.6,Fiction 
c4adXR2PV4G9EbNJo8PCqd,The Pit List Murder,Renee George,Barkside of the Moon Press,,English,8,4.5,Fiction 
afnzbpMAaZA8g4sHmMkdLX,Steeped in Murder,Kirsten Weiss,misterio press,9781944767402,English,1,4.5,Fiction 
fX4YbrctGaLnLpypfnfqGw,Paranormal Investigation Bureau Cozy Mystery Box Set Books 1-3,Dionne Lister,Dionne Lister,9780994602572,English,4,4.8,Fiction 
cLL7NQA3QzE7SW8ScPycGh,Spooky Sweet,Connie Shelton,Secret Staircase Books| an imprint of Columbine Publishing Group,9781945422287,English,2,4.6,Fiction 
CFZySumyoYEMuFYB7KfWET,Ropes and Trees and Murder,Patti Larsen,Patti Larsen Books,9781988700564,English,4,5.0,Fiction 
T74n7bxcHYqxbEUBMgPbTA,The Call of the Woof,Kassandra Lamb,misterio press LLC,,English,1,5.0,Fiction 
AzTsbf2Gier8F2c6GXZapG,Guns and Ammo and Murder,Patti Larsen,Patti Larsen Books,9781988700588,English,4,5.0,Fiction 
niZUCgNEvvTDcdWVHQ7cWi,Grand Prize: Murder! (A Country Gift Shop Cozy Mystery series| Book 2),Vivian Conroy,HarperCollins UK,9780008239190,English,6,4.0,Fiction 
Td2r5wix2U8BLFxmr85BwU,Arsenic and Young Lacy,Kassandra Lamb,misterio press LLC,,English,3,5.0,Fiction 
dQKipiZY3S6BoyCsaRmSzA,Whips and Spurs and Murder,Patti Larsen,Patti Larsen Books,9781988700687,English,9,5.0,Fiction 
JZ2kcNEg2tKLZRT7s5kpbu,Craft Circle Cozy Mystery Boxed Set: Books 7 - 9,Stacey Alabaster,Fairfield Publishing,,English,6,5.0,Fiction 
brceoTeqquKZvuKrdybsp4,Anchors Away and Murder,Patti Larsen,Patti Larsen Books,9781988700571,English,5,4.0,Fiction 
g7Eup3SKWvLCiPSMEpifWh,Ripped Off (A Ripple Effect Cozy Mystery| Book 6),Jeanne Glidewell,ePublishing Works!,9781644571804,English,5,0,Fiction 
H2nVREve5oTbyieV8Gt793,Never Say Pie,Leighann Dobbs,Leighann Dobbs Publishing,,English,0,4.9,Fiction 
9xsFPs5JZVaWfVLdNKmqPb,The Ghostly Grounds: Disaster and Dessert (A Canine Casper Cozy Mystery—Book 6),Sophie Love,Sophie Love,9781094372952,English,1,0,Fiction 
n6KdTWR7KjpXHLnwvyBxWE,Hostage to Fortune,Kirsten Weiss,misterio ipress,9781944767464,English,8,4.8,Fiction 
ErgjA7KVjyXKhfU943xJ8p,The Woodcarver's Secret: Complement to the bestselling Samantha Sweet mystery series,Connie Shelton,Secret Staircase Books| an imprint of Columbine Publishing Group,9781311229724,English,0,4.5,Fiction 
QRFZX8cLdBwgDh6hZrJyg2,A Zen For Murder,Leighann Dobbs,Leighann Dobbs,,English,0,4.1,Fiction 
iL3wEpf5jyoskZ5Mzv5hCb,Murder on the Menu (A Nosey Parker Cozy Mystery| Book 1),Fiona Leitch,HarperCollins UK,9780008436551,English,7,4.7,Fiction 
maTvKchZRZxJzvwj5XefTX,Brownies Bodies & Bad Guys,Leighann Dobbs,Leighann Dobbs,,English,0,4.7,Fiction 
PPvY7MqSMppMaBTFMk5dJr,The Thea Barlow Box Set (Three Complete Cozy Mystery Novels),Carol Caverly,ePublishing Works!,9781644571347,English,1,4.8,Fiction 
PFd8eRTBaNaXHQJ4BN2CkB,Senoia Cozy Mystery Boxed Set| Books 1-3,Susan Harper,Fairfield Publishing,,English,3,5.0,Fiction 
ZcfEra563TqPrraYxz8Kpd,Scones| Skulls & Scams,Leighann Dobbs,Leighann Dobbs,,English,9,4.4,Fiction 
SQYMf2ToiofPAr72Ru7ZEh,Sticky Sweet,Connie Shelton,Secret Staircase Books| an imprint of Columbine Publishing Group,9781945422485,English,3,5.0,Fiction 
Ra3f3VyPvDZ2LF3r58w7Jb,Wedded Blintz,Leighann Dobbs,Leighann Dobbs,,English,3,4.2,Fiction 
X7R6cY9EhNFFj956db2my9,Ganache and Fondant and Murder,Patti Larsen,Patti Larsen Books,9781988700557,English,1,5.0,Fiction 
bHWbcRRifr6Z4LkvmkRZuz,Plaid and Fore! and Murder,Patti Larsen,Patti Larsen Books,9781988700663,English,8,4.5,Fiction 
VMvxN3vKFqUcbyffARPysF,Bake| Battle & Roll,Leighann Dobbs,Leighann Dobbs,,English,0,4.5,Fiction 
Lzzf3AN2oxiK8ZdF9wS2hL,Pet Palace Cozy Mystery Series Books 1-6: Pet Palace Cozy Mystery Series,P Bodi,99 Cent Press,,English,9,4.4,Fiction 
a8mSN825ssN6zcRWL8A5mg,Craft Circle Cozy Mystery Boxed Set: Books 4 - 6,Stacey Alabaster,Fairfield Publishing,,English,3,5.0,Fiction 
ehyxsTcL66dEBigYzsoz5Q,Craft Circle Cozy Mystery Boxed Set: Books 1 - 3,Stacey Alabaster,Fairfield Publishing,,English,9,4.5,Fiction 
QvPKDYuizQVYFPfLbnPb7x,Chocolate Cream Cupcake & Murder (A Dana Sweet Cozy Mystery # 3),Ann S. Marie, Ann S. Marie,9781524247539,English,4,4.5,Fiction 
7gYUG3CyW9xtQA5FnbVtsg,Life's A Witch (The Summer Sisters Witch Cozy Mystery| #2),A. M. King,A. M. King,,English,6,4.8,Fiction 
cE7eWNJouPgrFzzeh6VQag,Bloodless,Douglas Preston,Grand Central Publishing,9781538736715,English,7,0,Fiction 
6EsS5GhndVdjrNbrN8YAbf,Blood Trail,C. M. Sutter,C. M. Sutter,,English,3,0,Fiction 
H6RFfTHDbfmGjmgbWrugzn,Taken to the Grave: A completely unputdownable mystery thriller,M.M. Chouinard,Bookouture,9781786818256,English,6,4.8,Fiction 
ghyYqRzyHj5ocShLyTePX3,Some Die Eloquent,Catherine Aird,Open Road Media,9781504010672,English,6,3.8,Fiction 
H8YaENk4tcKg4sDAwMmziS,Premonition,C.M. Sutter,C.M. Sutter,,English,1,4.8,Fiction 
SszTLj7xJGxnsP77EPcSdW,The Drowned Woman,CJ Lyons,Bookouture,9781800191945,English,6,4.5,Fiction 
agbzfMYUtrpFXC596yyfWy,Hard to Kill,C.M. Sutter,C.M. Sutter,,English,6,4.8,Fiction 
oYDXTQyDSPdzokhYUdwA27,Her Dark Heart,Carla Kovach,Bookouture,9781786818829,English,7,4.3,Fiction 
QHRFer6UX46cporgVRTbX9,A More Perfect Union,J. A. Jance,Harper Collins,9780061760228,English,1,4.6,Fiction 
Xaz8jtLnGNHeY64iQ7g6hi,The Other Mothers: An absolutely gripping thriller with a shocking twist,M.M. Chouinard,Bookouture,9781800191235,English,7,4.9,Fiction 
CzKCMzWRKAqqEj2pvSjGK6,The Girl in the Grave: An unputdownable crime thriller with nail-biting suspense,Helen Phifer,Bookouture,9781786818782,English,1,4.6,Fiction 
DKeJSeJdNZsZ5S3dT8Zbzd,Little Doubt,Rachel Lynch,Canelo,9781788637565,English,8,4.8,Fiction 
37et6Kmy2DmHAfzCrX55gE,99 Red Balloons: A chillingly clever psychological thriller with a stomach-flipping twist,Elisabeth Carpenter,HarperCollins UK,9780008264024,English,9,4.5,Fiction 
76HTb2Ss3et7zt9Rm6aH7T,Dismissed with Prejudice,J. A. Jance,Harper Collins,9780061760631,English,0,4.8,Fiction 
MqjLc9tk4bkTygDj2kg9f4,Deep Fear,Rachel Lynch,Canelo,9781788630177,English,4,4.6,Fiction 
Eq7NFwhboUfPpvhbchZhdd,Lost Cause,Rachel Lynch,Canelo,9781788637589,English,2,4.6,Fiction 
